email,start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,external_reference,location_latitude,location_longitude,distribution_channel,user_language,digital_literacy_1,digital_literacy_2,digital_literacy_3,digital_literacy_4,digital_literacy_do_1,digital_literacy_do_2,digital_literacy_do_3,digital_literacy_do_4,news_trust_newspapers,news_trust_social_media,news_trust_news_websites,news_trust_radio,news_trust_local_news,news_trust_national_news,news_trust_do_1,news_trust_do_2,news_trust_do_3,news_trust_do_4,news_trust_do_5,news_trust_do_6,ideo_place_self,party_id,party_id_do_1,party_id_do_2,party_id_do_3,party_id_do_4,party_id_lean,strong_democrat,strong_republican,ft_republicans,ft_democrats,feeling_therm_do_1,feeling_therm_do_2,sm_cynicism_1,sm_cynicism_2,sm_cynicism_3,sm_cynicism_do_1,sm_cynicism_do_2,sm_cynicism_do_3,pol_cyn_1,ext_media_1,ext_media_1_do_1,ext_media_1_do_2,ext_media_2,ext_media_2_do_1,ext_media_2_do_2,ext_media_3,misinfo_belief_1,misinfo_belief_2,misinfo_belief_3,misinfo_belief_4,misinfo_belief_5,misinfo_belief_6,misinfo_belief_7,misinfo_belief_8,misinfo_belief_do_1,misinfo_belief_do_2,misinfo_belief_do_3,misinfo_belief_do_4,misinfo_belief_do_5,misinfo_belief_do_6,misinfo_belief_do_7,misinfo_belief_do_8,fake_news_problem,fc_familiarity,fc_trust,misinfo_literacy_1,misinfo_literacy_2,misinfo_literacy_3,misinfo_literacy_4,misinfo_literacy_5,misinfo_literacy_6,sm_news_trust_facebook,sm_news_trust_twitter,sm_news_trust_instagram,sm_news_trust_youtube,exp,hash,id,dl_zcore,dl_pcaindex,dl_alpha,trust_zcore,trust_pcaindex,trust_alpha,party_id_imputation,affective_polarization,ingroup_affective_pol,outgroup_affective_pol,sm_cyn_zcore,sm_cyn_pcaindex,sm_cyn_alpha,ext_media_1_recode,ext_media_2_recode,ext_media_3_recode,ext_media_score,misinfo_false_1,misinfo_false_2,misinfo_false_3,misinfo_false_4,misinfo_false_5,misinfo_true_1,misinfo_true_2,misinfo_true_3,false_news_accuracy,true_news_accuracy,belief_accuracy,misinfo_literacy_zcore,misinfo_literacy_pcaindex,misinfo_literacy_alpha,social_media_trust_zcore,social_media_trust_pcaindex,social_media_trust_alpha
07fb87f67dd61cd55733e50fbcc6ae25,2023-05-22T19:35:54Z,2023-05-22T19:45:06Z,IP Address,50.96.106.93,100,552,TRUE,2023-05-22T19:45:07Z,R_3KqL89PIdRS2Ciu,NA,NA,NA,34.2497,-84.4894,anonymous,EN,0.8605296671902284,0.492265373629417,0.6281052820605989,0.7967567571076429,2,4,3,1,0.1511276021981858,0,-0.21269792656495645,0.27688746209726917,-0.023487991821167196,-0.0959204673616885,6,3,2,1,5,4,Very liberal,Democrat,2,1,3,4,NA,Strong Democrat,NA,0,71,1,2,-0.397114859974353,-0.14761807987904396,-0.7418264118436217,1,3,2,Quite a few,Stops political leaders from doing things that shouldn't be done,1,2,Tend to favor one side,1,2,Once in a while,Not at all accurate,Not at all accurate,Not at all accurate,Not at all accurate,Not at all accurate,Somewhat accurate,Very accurate,NA,5,4,3,6,8,2,1,7,A very big problem,1,A lot,0.6631770577906667,0.8072782865371538,0.750791259849793,0.852627836665253,-0.2563319173907122,-0.0326607550685424,0.32886548471444194,-0.08519422344066355,0.01054320442215353,-0.17564421612024808,control,07fb87f67dd61cd55733e50fbcc6ae25,1,2.7776570799878875,-1.412141082746354,0.5483849019727498,0.09590867854764282,0.053553090109595275,0.8099735952319805,Democrat,71,71,0,-1.2865593516970186,0.7575990095107462,0.8507765931743254,1,0,1,2,1,1,1,1,1,0,0,1,5,1,6,2.7848817683836122,1.1031382877531593,0.7749626307367398,0.07857024957568384,-0.04954046177477045,0.8692545731291099
09c74663c37ef5575ddb71b9818e5679,2023-05-22T19:41:57Z,2023-05-22T19:45:09Z,IP Address,75.15.186.50,100,191,TRUE,2023-05-22T19:45:10Z,R_2dPXORUDWF1CFjc,NA,NA,NA,42.4933,-83.135,anonymous,EN,-0.2205689760668094,0.492265373629417,-3.9833005862324065,0.4116576578389489,1,4,3,2,-0.9445475137386626,0,-0.21269792656495645,0.27688746209726917,-0.023487991821167196,-1.4867672441061688,6,5,3,4,2,1,Slightly liberal,Democrat,1,2,3,4,NA,Strong Democrat,NA,0,79,1,2,0.007028581592466429,-0.6368665731924464,0.029939182540773965,2,3,1,Quite a few,Keeps political leaders from doing their job,1,2,Tend to favor one side,2,1,All the time,Not very accurate,Very accurate,Somewhat accurate,Somewhat accurate,Somewhat accurate,Somewhat accurate,Very accurate,Not very accurate,2,6,8,5,1,4,7,3,A small problem,1,A moderate amount,-1.3436543866541337,-2.537160329116769,-3.2098048356881046,-1.0866825369263033,-0.8971617108674921,-0.573896124775813,0.8671144614604774,0.8425534832519513,1.0896711864543283,0.5346674395293419,control,09c74663c37ef5575ddb71b9818e5679,1,-3.2999465308308498,1.2656988620994172,0.5483849019727498,-2.390613214133686,-1.0425291478720973,0.8099735952319805,Democrat,79,79,0,-0.599898809059206,0.3270880765995744,0.8507765931743254,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,-9.648359924028615,-3.911897327335228,0.7749626307367398,3.3340065706960993,-1.6636840920083908,0.8692545731291099
84c10cfbc4aba15d033edf6fee98e4a6,2023-05-22T19:44:09Z,2023-05-22T19:45:43Z,IP Address,72.189.48.151,100,93,TRUE,2023-05-22T19:45:44Z,R_3Mnd3wNISxcC0TX,NA,NA,NA,28.4883,-81.4061,anonymous,EN,-2.022400048161872,0.492265373629417,0.6281052820605989,-2.2840360370419104,1,3,4,2,1.2468027181350343,1.1700630833624395,1.1580220446314278,1.3844373104863457,1.3388155338065362,1.2949263093827919,3,1,5,4,6,2,Very liberal,Democrat,2,1,3,4,NA,Strong Democrat,NA,3,100,1,2,1.2194589062929246,0.8308789067477611,1.1875875741173674,1,3,2,Quite a few,Keeps political leaders from doing their job,2,1,Tend to favor one side,2,1,All the time,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,7,2,5,4,1,6,3,8,A very big problem,1,A great deal,0.6631770577906667,0.8072782865371538,0.750791259849793,0.852627836665253,1.0253276695628477,1.0498099843459987,0.22794380157456026,0.07615320381022601,0.5860781281726467,0.8337460313818009,treatment,84c10cfbc4aba15d033edf6fee98e4a6,1,-3.1860654295137665,2.2257480474212312,0.5483849019727498,7.593066999804575,3.0463079476218797,0.8099735952319805,Democrat,97,100,3,3.237925387158053,-1.8784880715248184,0.8507765931743254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.149012094751713,2.1104330559054794,0.7749626307367398,1.723921164939234,-0.8848848479337267,0.8692545731291099
f6bb9a52fadb0a8b694859742e70f473,2023-05-22T19:43:03Z,2023-05-22T19:48:09Z,IP Address,207.172.193.135,100,306,TRUE,2023-05-22T19:48:09Z,R_1JLBnFRnF6SwEvs,NA,NA,NA,40.595,-75.5289,anonymous,EN,0.8605296671902284,0.492265373629417,0.6281052820605989,0.7967567571076429,1,3,2,4,0.1511276021981858,0,1.1580220446314278,0.27688746209726917,-1.3857915174488706,-0.0959204673616885,1,3,5,4,6,2,Somewhat liberal,Republican,2,1,3,4,NA,NA,Not very strong Republican,82,70,2,1,1.2194589062929246,0.8308789067477611,1.1875875741173674,3,1,2,Quite a few,Stops political leaders from doing things that shouldn't be done,2,1,Tend to favor one side,2,1,Once in a while,NA,Not very accurate,Not at all accurate,Not at all accurate,Not at all accurate,Very accurate,Very accurate,Very accurate,3,1,6,5,4,2,7,8,A very big problem,1,A lot,-0.005766757024266791,0.8072782865371538,0.750791259849793,0.852627836665253,1.0253276695628477,1.0498099843459987,-0.20938349203159362,-2.2633844913276726,-1.7880034322981377,1.5066728630498336,control,f6bb9a52fadb0a8b694859742e70f473,1,2.7776570799878875,-1.412141082746354,0.5483849019727498,0.10432512411632364,-0.011791257520604781,0.8099735952319805,Republican,12,82,70,3.237925387158053,-1.8784880715248184,0.8507765931743254,1,0,1,2,0,1,1,1,1,0,0,0,4,0,4,4.48006827993678,1.8731996214925932,0.7749626307367398,-2.7540985526075703,1.2575544089077897,0.8692545731291099
27d50c305c84ff3dc95a04cc6db5e641,2023-05-22T19:36:33Z,2023-05-22T19:49:44Z,IP Address,24.191.124.77,100,790,TRUE,2023-05-22T19:49:45Z,R_2bVlLo2KYYZOvfA,NA,NA,NA,40.6221,-73.981,anonymous,EN,-2.022400048161872,0.492265373629417,0.6281052820605989,-1.513837838504522,1,4,3,2,0.1511276021981858,0,-0.21269792656495645,0.27688746209726917,-0.023487991821167196,-0.0959204673616885,3,2,1,6,4,5,Slightly conservative,Republican,1,2,3,4,NA,NA,Not very strong Republican,77,65,2,1,-1.6095451846748112,0.8308789067477611,-1.8994748034202154,3,2,1,Quite a few,Stops political leaders from doing things that shouldn't be done,1,2,Tend to favor one side,2,1,Most of the time,Not at all accurate,Somewhat accurate,Not at all accurate,Not very accurate,NA,Somewhat accurate,NA,Somewhat accurate,3,1,4,2,7,8,5,6,A moderately big problem,1,A great deal,-0.005766757024266791,-1.1993848828552,-0.04132795925778652,0.20619104546806757,-0.2563319173907122,-0.0326607550685424,1.405363438206513,1.2055851945664529,-0.34916612292190474,0.4225129675846699,control,27d50c305c84ff3dc95a04cc6db5e641,1,-2.415867230976378,1.7377070475015346,0.5483849019727498,0.09590867854764282,0.053553090109595275,0.8099735952319805,Republican,12,77,65,-2.6781410813472655,1.62217396450367,0.8507765931743254,1,0,0,1,1,0,1,1,0,0,1,0,3,1,4,-1.3292812261284404,-0.5855338357182965,0.7749626307367398,2.684295477435731,-1.3026529810035166,0.8692545731291099
cafeb2a3a8d50b4106f5c876466cbfc8,2023-05-22T19:35:40Z,2023-05-22T19:51:41Z,IP Address,71.206.246.14,100,960,TRUE,2023-05-22T19:51:42Z,R_3PBO7EhXn3qx5J3,NA,NA,NA,40.4442,-79.9557,anonymous,EN,0.8605296671902284,0.492265373629417,0.6281052820605989,0.7967567571076429,3,4,1,2,-2.0402226296755113,1.1700630833624395,-0.21269792656495645,-1.938212234680884,-1.3857915174488706,-0.0959204673616885,1,3,5,6,2,4,Somewhat conservative,Republican,2,1,3,4,NA,NA,Strong Republican,80,0,2,1,1.2194589062929246,0.8308789067477611,1.1875875741173674,3,1,2,Quite a few,Stops political leaders from doing things that shouldn't be done,2,1,Tend to favor one side,1,2,About half of the time,Very accurate,Not very accurate,Very accurate,Not at all accurate,Not at all accurate,Very accurate,Not very accurate,Very accurate,5,8,3,1,4,7,2,6,A very big problem,1,A great deal,0.6631770577906667,0.8072782865371538,0.750791259849793,0.852627836665253,-2.819651091297832,-2.1976022338976247,-1.5213653728500554,-2.505405632204007,-1.7880034322981377,-2.0448854151981166,control,cafeb2a3a8d50b4106f5c876466cbfc8,1,2.7776570799878875,-1.412141082746354,0.5483849019727498,-4.502781692369472,-2.3304267053241365,0.8099735952319805,Republican,80,80,0,3.237925387158053,-1.8784880715248184,0.8507765931743254,1,0,0,1,0,1,0,1,1,0,1,0,3,1,4,-1.9433788843525899,-0.9114512485514799,0.7749626307367398,-7.859659852550316,3.876689260694406,0.8692545731291099
4a367a9558042e7b7bdfd41b1d4e376d,2023-05-22T19:36:32Z,2023-05-22T19:51:50Z,IP Address,172.58.22.228,100,917,TRUE,2023-05-22T19:51:51Z,R_z8B1abSkPSwgIX7,NA,NA,NA,34.0544,-118.244,anonymous,EN,0.8605296671902284,-0.45944768205412273,-1.2164570652566034,0.4116576578389489,3,4,1,2,0.1511276021981858,0,-0.21269792656495645,0.27688746209726917,-0.023487991821167196,-0.0959204673616885,4,2,1,3,6,5,Slightly liberal,Independent,2,1,3,4,Closer to the Democratic Party,NA,NA,22,58,2,1,-0.397114859974353,-0.14761807987904396,-0.3559436146514239,2,1,3,Quite a few,Stops political leaders from doing things that shouldn't be done,2,1,Tend to favor one side,2,1,Never,NA,Not at all accurate,Not at all accurate,NA,NA,Very accurate,Very accurate,NA,2,8,6,5,1,3,4,7,A very big problem,0,NA,0.6631770577906667,0.8072782865371538,0.750791259849793,0.852627836665253,-0.8971617108674921,-0.0326607550685424,0.12702211843467862,-0.40788907794244267,0.04651413715655935,-0.10087456815713335,treatment,4a367a9558042e7b7bdfd41b1d4e376d,1,-0.40371742228154883,-0.1406384555056673,0.5483849019727498,0.09590867854764282,0.053553090109595275,0.8099735952319805,Democrat,36,58,22,-0.9006765545048208,0.5258796487217844,0.8507765931743254,1,0,1,2,0,1,1,0,0,0,0,1,2,1,3,2.1440519749068323,0.8282857522193335,0.7749626307367398,-0.33522739050833805,0.14113024332566873,0.8692545731291099
e592b6ad58f937782723f52b29cca338,2023-05-22T19:59:02Z,2023-05-22T20:02:34Z,IP Address,76.20.59.16,100,211,TRUE,2023-05-22T20:02:34Z,R_2VpudYLyFdKd4I8,NA,NA,NA,38.4063,-121.4287,anonymous,EN,0.5001634527712158,-0.45944768205412273,-1.2164570652566034,0.7967567571076429,3,2,4,1,-0.9445475137386626,1.1700630833624395,-1.5834178977613407,-0.8306623862918074,-1.3857915174488706,-1.4867672441061688,2,3,1,6,5,4,Somewhat liberal,Democrat,2,1,3,4,NA,Not very strong Democrat,NA,0,89,1,2,-1.6095451846748112,-2.104612053132654,-1.5135920062280175,2,3,1,Quite a few,Stops political leaders from doing things that shouldn't be done,1,2,Tend to favor one side,2,1,Most of the time,Somewhat accurate,Very accurate,Not very accurate,Not at all accurate,Not very accurate,Very accurate,Very accurate,Somewhat accurate,7,4,5,1,3,6,8,2,A moderately big problem,1,A moderate amount,-2.0125982014690673,-1.1993848828552,-0.8334471783653661,-1.0866825369263033,-1.537991504344272,-0.0326607550685424,0.8671144614604774,0.7618797696265066,1.0896711864543283,0.5720522635108993,control,e592b6ad58f937782723f52b29cca338,1,-0.37898453743186733,-0.17394331415441538,0.5483849019727498,-5.06112347598441,-2.4579409614828394,0.8099735952319805,Democrat,89,89,0,-5.227749244035483,2.999656035472471,0.8507765931743254,1,0,0,1,0,0,1,1,1,0,0,0,3,0,3,-6.702765059028751,-2.68668625566026,0.7749626307367398,3.290717681052212,-1.6473593773018493,0.8692545731291099
2e57bd3b6b05c4e9a44779525d0d80f9,2023-05-22T19:59:44Z,2023-05-22T20:03:42Z,IP Address,66.190.68.131,100,237,TRUE,2023-05-22T20:03:42Z,R_0ilI305hxeKzUVb,NA,NA,NA,32.7254,-97.3208,anonymous,EN,0.5001634527712158,0.492265373629417,-0.2941758915980022,-0.7436396399671336,2,4,1,3,-0.9445475137386626,-2.340126166724879,-0.21269792656495645,-0.8306623862918074,-0.023487991821167196,-1.4867672441061688,2,4,6,3,5,1,Very liberal,Democrat,1,2,3,4,NA,Not very strong Democrat,NA,9,37,2,1,1.2194589062929246,0.8308789067477611,1.1875875741173674,1,2,3,Quite a few,Stops political leaders from doing things that shouldn't be done,1,2,Tend to favor one side,1,2,About half of the time,NA,Not very accurate,NA,Not at all accurate,Not at all accurate,Very accurate,Very accurate,Somewhat accurate,1,6,3,5,2,7,4,8,A very big problem,1,Little,-0.005766757024266791,0.8072782865371538,0.750791259849793,0.20619104546806757,-0.8971617108674921,-0.573896124775813,-1.0503975181972742,-1.5373210686986696,-1.104555710344427,-1.1476496396407398,control,2e57bd3b6b05c4e9a44779525d0d80f9,1,-0.04538670516450305,0.1349910625946632,0.5483849019727498,-5.838289229247641,-1.9929080845401859,0.8099735952319805,Democrat,28,37,9,3.237925387158053,-1.8784880715248184,0.8507765931743254,1,0,0,1,0,1,0,1,1,0,0,0,3,0,3,0.28743599918744267,0.096282461868571,0.7749626307367398,-4.839923936881111,2.388630630832756,0.8692545731291099
ec787674c0c3384009e39baed502d4d8,2023-05-22T20:15:01Z,2023-05-22T20:17:09Z,IP Address,98.253.242.85,100,128,TRUE,2023-05-22T20:17:11Z,R_re6RlTfamDaoIud,NA,NA,NA,41.8482,-87.6521,anonymous,EN,-2.022400048161872,0.492265373629417,0.6281052820605989,-2.2840360370419104,3,2,4,1,1.2468027181350343,1.1700630833624395,1.1580220446314278,1.3844373104863457,1.3388155338065362,1.2949263093827919,4,1,3,2,5,6,Very liberal,Republican,2,1,3,4,NA,NA,Strong Republican,100,100,2,1,1.2194589062929246,0.8308789067477611,1.1875875741173674,3,2,1,Quite a few,Keeps political leaders from doing their job,2,1,Deal fairly with all sides,2,1,All the time,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,1,3,2,7,8,5,6,4,Not a problem at all,1,A great deal,0.6631770577906667,0.8072782865371538,0.750791259849793,0.852627836665253,1.0253276695628477,1.0498099843459987,1.8426907318126668,1.528280049068232,1.8090898411424448,1.6935969829576205,treatment,ec787674c0c3384009e39baed502d4d8,1,-3.1860654295137665,2.2257480474212312,0.5483849019727498,7.593066999804575,3.0463079476218797,0.8099735952319805,Republican,0,100,100,3.237925387158053,-1.8784880715248184,0.8507765931743254,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.149012094751713,2.1104330559054794,0.7749626307367398,6.873657604980965,-3.444363916204123,0.8692545731291099
27150f249ff96d86a2b7b14827cf334d,2023-05-22T20:14:39Z,2023-05-22T20:21:57Z,IP Address,71.105.182.215,100,437,TRUE,2023-05-22T20:21:57Z,R_3oYkmGWdm5HxQ6N,NA,NA,NA,40.7123,-74.0068,anonymous,EN,0.8605296671902284,0.492265373629417,0.6281052820605989,0.4116576578389489,3,4,1,2,1.2468027181350343,0,1.1580220446314278,1.3844373104863457,-0.023487991821167196,-0.0959204673616885,6,5,3,2,1,4,"Moderate, middle of the road",Democrat,2,1,3,4,NA,Strong Democrat,NA,66,94,2,1,0.007028581592466429,-0.14761807987904396,0.41582197973297175,1,2,3,Not very many,Stops political leaders from doing things that shouldn't be done,2,1,Deal fairly with all sides,2,1,Once in a while,Somewhat accurate,Very accurate,Not very accurate,Somewhat accurate,Not very accurate,Not very accurate,Not very accurate,Not very accurate,1,2,6,5,4,8,3,7,A moderately big problem,1,A lot,-0.6747105718392002,0.1383905634063692,0.750791259849793,0.20619104546806757,-0.2563319173907122,0.5085746146387281,0.6989116562273414,0.7215429128137842,-0.09736959378106395,0.235588847676883,control,27150f249ff96d86a2b7b14827cf334d,1,2.3925579807191935,-1.168120582786506,0.5483849019727498,3.669853614069952,1.6135809500393807,0.8099735952319805,Democrat,28,94,66,0.27523248144639423,-0.17283152281568112,0.8507765931743254,1,1,1,3,0,0,1,0,1,1,1,1,2,3,5,0.6729049941330454,0.2989357098013596,0.7749626307367398,1.5586738229369448,-0.7541660509312511,0.8692545731291099
043bb1117f7699a44ea892c5f37e05fc,2023-05-22T20:03:11Z,2023-05-22T20:22:12Z,IP Address,72.69.109.174,100,1140,TRUE,2023-05-22T20:22:12Z,R_2X1mAWB5PhWkJOi,NA,NA,NA,40.5948,-73.9715,anonymous,EN,0.13979723835220317,-0.45944768205412273,-0.2941758915980022,-0.35854054069843944,2,1,4,3,0.1511276021981858,-1.1700630833624395,-0.21269792656495645,0.27688746209726917,-0.023487991821167196,-0.0959204673616885,4,1,2,5,6,3,Somewhat liberal,Democrat,2,1,3,4,NA,Not very strong Democrat,NA,20,60,2,1,0.4111720231592858,0.8308789067477611,0.8017047769251696,2,3,1,Quite a few,Stops political leaders from doing things that shouldn't be done,2,1,Tend to favor one side,2,1,About half of the time,Not very accurate,Not very accurate,Not at all accurate,Not at all accurate,Very accurate,Very accurate,NA,Very accurate,2,6,3,8,5,4,7,1,A very big problem,1,A moderate amount,-0.005766757024266791,-0.5304971597244154,-0.8334471783653661,-0.44024574572911784,0.3844978760860677,-1.1151314944830835,0.16066267948130583,-1.2952999278223352,-0.8527591812035863,-1.0354951676960678,control,043bb1117f7699a44ea892c5f37e05fc,1,-0.9723668759983612,0.4084993228457043,0.5483849019727498,-1.0741544048147966,-0.18707731285032983,0.8099735952319805,Democrat,40,60,20,2.0437557068322163,-1.1762238108167726,0.8507765931743254,1,0,0,1,1,1,1,1,0,0,1,0,4,1,5,-2.540590459240182,-1.0494874852364307,0.7749626307367398,-3.0228915972406836,1.460732298901715,0.8692545731291099
5497d7601b77183516ff16da3084f07a,2023-05-22T20:16:24Z,2023-05-22T20:23:25Z,IP Address,76.92.169.101,100,421,TRUE,2023-05-22T20:23:26Z,R_1mUWVpG1Hs0kqFw,NA,NA,NA,39.1027,-94.5925,anonymous,EN,0.8605296671902284,0.492265373629417,-0.2941758915980022,0.4116576578389489,3,1,4,2,-2.0402226296755113,1.1700630833624395,-0.21269792656495645,-1.938212234680884,-1.3857915174488706,-0.0959204673616885,2,4,5,3,6,1,Somewhat liberal,Democrat,1,2,3,4,NA,Not very strong Democrat,NA,3,72,1,2,-1.205401743107992,-0.14761807987904396,-0.7418264118436217,3,2,1,Quite a few,Stops political leaders from doing things that shouldn't be done,1,2,Deal fairly with all sides,1,2,About half of the time,NA,NA,NA,Not at all accurate,NA,Very accurate,Very accurate,NA,5,2,7,1,8,6,4,3,A very big problem,1,A moderate amount,-0.6747105718392002,0.1383905634063692,-0.8334471783653661,-1.0866825369263033,1.0253276695628477,0.5085746146387281,-1.1176786402905285,-0.7709207892569442,-0.9247010466723979,-0.4373379839911497,treatment,5497d7601b77183516ff16da3084f07a,1,1.4702768070605923,-0.8077860785959812,0.5483849019727498,-4.502781692369472,-2.3304267053241365,0.8099735952319805,Democrat,69,72,3,-2.0948462348306576,1.2281439094298303,0.8507765931743254,1,1,0,2,0,0,0,1,0,0,0,1,1,1,2,-0.9225474395229246,-0.298903295611212,0.7749626307367398,-3.2506384602110203,1.6276854417873383,0.8692545731291099
a6b2c28eed30c288fca8bbf8f994db86,2023-05-22T20:17:33Z,2023-05-22T20:25:24Z,IP Address,172.59.112.2,100,470,TRUE,2023-05-22T20:25:25Z,R_3KSz5WtUGv6kfga,NA,NA,NA,37.5147,-77.5034,anonymous,EN,0.13979723835220317,0.492265373629417,-1.2164570652566034,0.7967567571076429,3,2,1,4,1.2468027181350343,0,1.1580220446314278,0.27688746209726917,1.3388155338065362,-0.0959204673616885,4,6,2,1,3,5,Very liberal,Democrat,2,1,3,4,NA,Strong Democrat,NA,0,29,1,2,0.4111720231592858,0.8308789067477611,-0.7418264118436217,2,3,1,Not very many,Stops political leaders from doing things that shouldn't be done,1,2,Tend to favor one side,2,1,Once in a while,Not very accurate,Not at all accurate,Not at all accurate,Not at all accurate,Not at all accurate,Very accurate,Very accurate,NA,6,8,1,2,7,4,3,5,A moderately big problem,1,A lot,0.6631770577906667,-0.5304971597244154,0.750791259849793,0.852627836665253,0.3844978760860677,-1.656366864190354,-0.17574293098496638,-1.0129419301332785,-1.3923231722196736,-0.8859558717698381,control,a6b2c28eed30c288fca8bbf8f994db86,1,0.21236230383265975,-0.27004079174310464,0.5483849019727498,3.924607291308579,1.7705970360174572,0.8099735952319805,Democrat,29,29,0,0.500224518063425,-0.24934636766092558,0.8507765931743254,1,0,1,2,1,1,1,1,1,0,0,1,5,1,6,0.4642300064770113,0.10649517711434485,0.7749626307367398,-3.4669639051077565,1.7145862532337741,0.8692545731291099
737651e10762db7b4dceb9954e8afbe5,2023-05-22T20:16:14Z,2023-05-22T20:26:56Z,IP Address,68.59.232.58,100,642,TRUE,2023-05-22T20:26:57Z,R_3e8nWCnStgAIjzZ,NA,NA,NA,35.0227,-85.2318,anonymous,EN,-2.022400048161872,0.492265373629417,0.6281052820605989,0.7967567571076429,2,1,4,3,1.2468027181350343,1.1700630833624395,1.1580220446314278,1.3844373104863457,1.3388155338065362,1.2949263093827919,6,2,1,3,5,4,Very conservative,Democrat,1,2,3,4,NA,Strong Democrat,NA,43,100,2,1,-2.0136886262416307,0.8308789067477611,-1.8994748034202154,2,3,1,Not very many,Keeps political leaders from doing their job,2,1,Deal fairly with all sides,2,1,All the time,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,Very accurate,4,1,3,8,6,7,5,2,A very big problem,1,A great deal,-3.350485831098934,0.8072782865371538,0.750791259849793,-3.02599291051786,1.0253276695628477,1.0498099843459987,1.6744879265795307,1.528280049068232,1.6292351774704157,1.6935969829576205,treatment,737651e10762db7b4dceb9954e8afbe5,1,-0.10527263536421327,0.2735840477424458,0.5483849019727498,7.593066999804575,3.0463079476218797,0.8099735952319805,Democrat,57,100,43,-3.082284522914085,1.857446414463212,0.8507765931743254,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.743271541321001,-0.9088175949450921,0.7749626307367398,6.5256001360757985,-3.263318824108618,0.8692545731291099
8d8f5ce4d0be804bc33909697e1b8f04,2023-05-22T20:28:02Z,2023-05-22T20:31:52Z,IP Address,172.58.123.71,100,230,TRUE,2023-05-22T20:31:53Z,R_3fNmvnP3YA3p1yo,NA,NA,NA,42.3888,-83.1895,anonymous,EN,0.8605296671902284,0.492265373629417,0.6281052820605989,0.7967567571076429,4,1,3,2,-2.0402226296755113,1.1700630833624395,-0.21269792656495645,-1.938212234680884,-1.3857915174488706,-0.0959204673616885,5,4,1,2,6,3,Somewhat liberal,Democrat,1,2,3,4,NA,Not very strong Democrat,NA,0,76,2,1,-0.8012583015411725,-2.104612053132654,-1.8994748034202154,1,3,2,Quite a few,Stops political leaders from doing things that shouldn't be done,2,1,Tend to favor one side,2,1,Most of the time,Not very accurate,Not very accurate,Not very accurate,Somewhat accurate,Somewhat accurate,Not very accurate,Somewhat accurate,Somewhat accurate,3,4,5,7,6,1,2,8,A moderately big problem,1,Little,-1.3436543866541337,-1.8682726059859847,-1.6255663974729457,-1.0866825369263033,-0.8971617108674921,-0.0326607550685424,-0.9831163961040197,1.528280049068232,0.9098165227822992,-0.8111862238067234,control,8d8f5ce4d0be804bc33909697e1b8f04,1,2.7776570799878875,-1.412141082746354,0.5483849019727498,-4.502781692369472,-2.3304267053241365,0.8099735952319805,Democrat,76,76,0,-4.805345158094042,2.7608304963423493,0.8507765931743254,1,0,0,1,1,1,1,0,0,1,0,0,3,1,4,-6.853998392975402,-2.774952866830937,0.7749626307367398,0.6437939519397881,-0.21319080999565124,0.8692545731291099
c7f814b3b0d171a3623ce3db26671e05,2023-05-22T20:29:18Z,2023-05-22T20:34:03Z,IP Address,31.27.4.133,100,285,TRUE,2023-05-22T20:34:04Z,R_xabY9IFEVNsBC4V,NA,NA,NA,41.8904,12.5126,anonymous,EN,-1.301667619323847,0.492265373629417,0.6281052820605989,-1.513837838504522,1,4,2,3,1.2468027181350343,1.1700630833624395,1.1580220446314278,-0.8306623862918074,-1.3857915174488706,-0.0959204673616885,4,1,6,3,5,2,Somewhat liberal,Democrat,1,2,3,4,NA,Strong Democrat,NA,50,65,1,2,0.007028581592466429,-0.6368665731924464,-0.3559436146514239,2,3,1,Quite a few,Stops political leaders from doing things that shouldn't be done,1,2,Tend to favor one side,2,1,Once in a while,Not at all accurate,Not at all accurate,Not very accurate,Not at all accurate,Not at all accurate,Not very accurate,Very accurate,Not very accurate,7,4,2,1,6,5,8,3,A small problem,0,NA,0.6631770577906667,-0.5304971597244154,-0.8334471783653661,-0.44024574572911784,0.3844978760860677,-0.0326607550685424,-0.8485541519175108,0.31817434468656036,0.3702525317662118,0.19820402369532564,control,c7f814b3b0d171a3623ce3db26671e05,1,-1.695134802138353,1.3162757648793346,0.5483849019727498,1.2625134750265348,0.28984087477651527,0.8099735952319805,Democrat,15,65,50,-0.9857816062514039,0.5588074373885361,0.8507765931743254,1,0,1,2,1,1,1,1,1,1,0,1,5,2,7,-0.7891759050107071,-0.354664353738877,0.7749626307367398,0.03807674823058699,0.009895585021807474,0.8692545731291099
